AttendanceID,EmployeeID,Month,Year,LeavesTaken,LateMarks,WFHDays,WorkingDays
3572,316,10,2025,3,1,2,22
3573,316,11,2025,2,3,7,22
3574,316,12,2025,3,1,2,22
3575,317,1,2025,2,0,4,22
3576,317,2,2025,2,0,2,22
3577,317,3,2025,1,1,1,22
3578,317,4,2025,2,0,8,22
3579,317,5,2025,1,1,5,22
3580,317,6,2025,2,1,1,22
3581,317,7,2025,1,1,2,22
3582,317,8,2025,0,2,1,22
3583,317,9,2025,1,1,3,22
3584,317,10,2025,1,3,2,22
3585,317,11,2025,0,1,2,22
3586,317,12,2025,3,1,1,22
3587,318,1,2025,1,0,7,22
3588,318,2,2025,0,1,3,22
3589,318,3,2025,1,1,3,22
3590,318,4,2025,1,2,3,22
3591,318,5,2025,0,0,5,22
3592,318,6,2025,1,1,5,22
3593,318,7,2025,2,0,6,22
3594,318,8,2025,0,1,6,22
3595,318,9,2025,3,0,3,22
3596,318,10,2025,1,0,3,22
3597,318,11,2025,1,1,2,22
3598,318,12,2025,1,0,5,22
3599,319,1,2025,1,2,3,22
3600,319,2,2025,2,1,5,22
3601,319,3,2025,0,0,3,22
3602,319,4,2025,1,0,4,22
3603,319,5,2025,1,0,3,22
3604,319,6,2025,2,4,3,22
3605,319,7,2025,0,1,3,22
3606,319,8,2025,5,2,5,22
3607,319,9,2025,1,0,3,22
3608,319,10,2025,4,1,3,22
3609,319,11,2025,1,0,2,22
3610,319,12,2025,0,0,4,22
3611,320,1,2025,2,0,2,22
3612,320,2,2025,1,0,4,22
3613,320,3,2025,1,1,4,22
3614,320,4,2025,0,0,3,22
3615,320,5,2025,1,3,2,22
3616,320,6,2025,2,0,4,22
3617,320,7,2025,3,1,5,22
3618,320,8,2025,1,1,2,22
3619,320,9,2025,2,0,3,22
3620,320,10,2025,2,0,0,22
3621,320,11,2025,2,2,4,22
3622,320,12,2025,5,2,6,22
3623,321,1,2025,2,3,1,22
3624,321,2,2025,4,1,5,22
3625,321,3,2025,5,1,2,22
3626,321,4,2025,3,2,6,22
3627,321,5,2025,2,5,1,22
3628,321,6,2025,2,0,4,22
3629,321,7,2025,2,1,3,22
3630,321,8,2025,3,2,7,22
3631,321,9,2025,2,2,2,22
3632,321,10,2025,2,2,1,22
3633,321,11,2025,1,1,3,22
3634,321,12,2025,2,1,2,22
3635,322,1,2025,2,2,3,22
3636,322,2,2025,0,2,1,22
3637,322,3,2025,1,3,4,22
3638,322,4,2025,1,1,2,22
3639,322,5,2025,0,1,2,22
3640,322,6,2025,1,2,2,22
3641,322,7,2025,0,2,2,22
3642,322,8,2025,1,1,2,22
3643,322,9,2025,2,0,0,22
3644,322,10,2025,2,0,3,22
3645,322,11,2025,4,2,2,22
3646,322,12,2025,1,0,4,22
3647,323,1,2025,0,1,2,22
3648,323,2,2025,2,1,4,22
3649,323,3,2025,1,1,2,22
3650,323,4,2025,1,0,4,22
3651,323,5,2025,2,2,2,22
3652,323,6,2025,3,0,2,22
3653,323,7,2025,1,4,3,22
3654,323,8,2025,0,1,4,22
3655,323,9,2025,3,0,4,22
3656,323,10,2025,4,1,0,22
3657,323,11,2025,1,2,4,22
3658,323,12,2025,1,0,8,22
3659,324,1,2025,1,0,5,22
3660,324,2,2025,2,2,4,22
3661,324,3,2025,1,2,2,22
3662,324,4,2025,2,0,3,22
3663,324,5,2025,1,2,3,22
3664,324,6,2025,1,1,5,22
3665,324,7,2025,1,2,1,22
3666,324,8,2025,3,3,5,22
3667,324,9,2025,1,1,5,22
3668,324,10,2025,2,3,1,22
3669,324,11,2025,1,2,1,22
3670,324,12,2025,0,1,4,22
3671,325,3,2025,0,2,2,22
3672,325,7,2025,0,1,1,22
3673,325,10,2025,1,2,3,22
3674,325,12,2025,2,1,1,22
3675,326,1,2025,0,1,0,22
3676,326,2,2025,3,1,3,22
3677,326,3,2025,1,0,5,22
3678,326,4,2025,0,2,3,22
3679,326,5,2025,1,0,3,22
3680,326,6,2025,0,1,7,22
3681,326,7,2025,0,0,3,22
3682,326,8,2025,4,2,5,22
3683,326,9,2025,2,0,3,22
3684,326,10,2025,0,3,3,22
3685,326,11,2025,2,0,2,22
3686,326,12,2025,2,1,4,22
3687,327,1,2025,0,0,0,22
3688,327,5,2025,1,0,8,22
3689,327,6,2025,0,0,4,22
3690,327,8,2025,1,0,2,22
3691,327,9,2025,2,2,3,22
3692,327,10,2025,1,0,1,22
3693,328,1,2025,2,3,0,22
3694,328,2,2025,2,4,6,22
3695,328,3,2025,6,2,2,22
3696,328,4,2025,3,1,1,22
3697,328,5,2025,1,2,2,22
3698,328,6,2025,1,2,7,22
3699,328,7,2025,5,1,3,22
3700,328,8,2025,2,3,3,22
3701,328,9,2025,3,1,2,22
3702,328,10,2025,4,3,4,22
3703,328,11,2025,3,1,6,22
3704,328,12,2025,2,3,4,22
3705,329,1,2025,3,0,2,22
3706,329,2,2025,0,0,1,22
3707,329,3,2025,1,1,2,22
3708,329,4,2025,2,1,2,22
3709,329,5,2025,1,1,2,22
3710,329,6,2025,0,3,0,22
3711,329,7,2025,3,1,2,22
3712,329,8,2025,0,2,2,22
3713,329,9,2025,1,1,3,22
3714,329,10,2025,1,0,3,22
3715,329,11,2025,1,4,1,22
3716,329,12,2025,2,2,4,22
3717,330,1,2025,0,4,1,22
3718,330,2,2025,3,4,2,22
3719,330,3,2025,3,1,3,22
3720,330,4,2025,1,2,2,22
3721,330,6,2025,8,3,0,22
3722,330,8,2025,3,4,4,22
3723,330,10,2025,0,1,0,22
3724,330,11,2025,3,2,4,22
3725,330,12,2025,2,0,4,22
3726,331,1,2025,3,1,5,22
3727,331,2,2025,1,1,1,22
3728,331,3,2025,3,2,2,22
3729,331,4,2025,6,2,4,22
3730,331,5,2025,3,1,3,22
3731,331,6,2025,2,4,2,22
3732,331,7,2025,1,5,2,22
3733,331,8,2025,2,3,2,22
3734,331,9,2025,5,2,4,22
3735,331,10,2025,5,1,2,22
3736,331,11,2025,2,1,6,22
3737,331,12,2025,2,4,1,22
3738,332,1,2025,3,3,3,22
3739,332,4,2025,3,4,4,22
3740,332,5,2025,2,3,4,22
3741,332,6,2025,3,3,2,22
3742,332,7,2025,3,1,2,22
3743,332,8,2025,1,3,2,22
3744,332,9,2025,1,0,4,22
3745,332,11,2025,4,2,4,22
3746,332,12,2025,7,5,2,22
3747,333,1,2025,3,1,3,22
3748,333,2,2025,2,1,3,22
3749,333,3,2025,0,0,4,22
3750,333,4,2025,1,2,0,22
3751,333,5,2025,4,4,4,22
3752,333,6,2025,1,1,3,22
3753,333,7,2025,4,5,5,22
3754,333,8,2025,1,2,4,22
3755,333,9,2025,1,2,1,22
3756,333,10,2025,5,4,2,22
3757,333,11,2025,3,2,3,22
3758,333,12,2025,4,2,2,22
3759,334,1,2025,0,2,6,22
3760,334,2,2025,1,0,6,22
3761,334,3,2025,1,0,4,22
3762,334,4,2025,0,1,2,22
3763,334,5,2025,1,0,0,22
3764,334,6,2025,2,0,7,22
3765,334,7,2025,0,1,3,22
3766,334,8,2025,4,0,3,22
3767,334,9,2025,2,1,6,22
3768,334,10,2025,3,2,2,22
3769,334,11,2025,4,1,1,22
3770,334,12,2025,0,0,2,22
3771,335,1,2025,2,4,2,22
3772,335,2,2025,3,1,5,22
3773,335,3,2025,1,1,1,22
3774,335,4,2025,0,1,7,22
3775,335,5,2025,0,2,3,22
3776,335,6,2025,1,1,1,22
3777,335,7,2025,2,0,1,22
3778,335,8,2025,3,1,3,22
3779,335,9,2025,4,0,5,22
3780,335,10,2025,2,1,8,22
3781,335,11,2025,4,2,1,22
3782,335,12,2025,0,1,3,22
3783,336,1,2025,2,2,5,22
3784,336,2,2025,0,0,3,22
3785,336,3,2025,1,0,5,22
3786,336,4,2025,3,1,3,22
3787,336,5,2025,1,1,1,22
3788,336,6,2025,0,1,3,22
3789,336,7,2025,2,0,1,22
3790,336,8,2025,3,1,5,22
3791,336,9,2025,2,0,3,22
3792,336,10,2025,1,0,0,22
3793,336,11,2025,2,0,1,22
3794,336,12,2025,2,1,3,22
3795,337,1,2025,1,1,3,22
3796,337,2,2025,2,1,3,22
3797,337,3,2025,2,1,2,22
3798,337,4,2025,2,2,2,22
3799,337,5,2025,0,0,2,22
3800,337,6,2025,2,1,5,22
3801,337,7,2025,1,0,2,22
3802,337,8,2025,1,2,2,22
3803,337,9,2025,0,0,3,22
3804,337,10,2025,1,0,1,22
3805,337,11,2025,2,1,5,22
3806,337,12,2025,3,1,2,22
3807,338,1,2025,1,3,4,22
3808,338,2,2025,1,1,4,22
3809,338,3,2025,3,1,4,22
3810,338,4,2025,2,3,2,22
3811,338,5,2025,4,1,2,22
3812,338,6,2025,1,2,3,22
3813,338,7,2025,0,0,1,22
3814,338,8,2025,2,5,1,22
3815,338,9,2025,4,1,5,22
3816,338,10,2025,2,1,3,22
3817,338,11,2025,1,1,1,22
3818,338,12,2025,0,2,5,22
3819,339,1,2025,1,0,1,22
3820,339,2,2025,1,1,2,22
3821,339,3,2025,1,1,4,22
3822,339,4,2025,2,1,3,22
3823,339,5,2025,2,2,3,22
3824,339,6,2025,1,1,0,22
3825,339,7,2025,2,1,4,22
3826,339,8,2025,1,2,3,22
3827,339,9,2025,2,1,1,22
3828,339,10,2025,2,1,1,22
3829,339,11,2025,1,1,1,22
3830,339,12,2025,4,4,2,22
3831,340,1,2025,1,2,0,22
3832,340,2,2025,1,1,5,22
3833,340,3,2025,3,0,5,22
3834,340,4,2025,1,1,4,22
3835,340,5,2025,0,2,1,22
3836,340,6,2025,5,3,2,22
3837,340,7,2025,1,2,1,22
3838,340,8,2025,0,1,4,22
3839,340,9,2025,0,2,3,22
3840,340,10,2025,0,1,7,22
3841,340,11,2025,1,3,4,22
3842,340,12,2025,2,2,2,22
3843,341,1,2025,4,2,3,22
3844,341,2,2025,2,0,2,22
3845,341,3,2025,2,1,2,22
3846,341,4,2025,1,2,4,22
3847,341,5,2025,0,0,1,22
3848,341,6,2025,5,0,8,22
3849,341,7,2025,0,1,1,22
3850,341,8,2025,0,1,4,22
3851,341,9,2025,3,0,2,22
3852,341,10,2025,2,1,2,22
3853,341,11,2025,1,0,5,22
3854,341,12,2025,2,3,3,22
3855,342,1,2025,0,1,3,22
3856,342,2,2025,2,2,3,22
3857,342,3,2025,4,0,3,22
3858,342,4,2025,2,2,6,22
3859,342,5,2025,1,1,3,22
3860,342,6,2025,2,1,2,22
3861,342,7,2025,1,0,4,22
3862,342,8,2025,2,1,2,22
3863,342,9,2025,2,0,4,22
3864,342,10,2025,0,1,4,22
3865,342,11,2025,2,0,1,22
3866,342,12,2025,1,2,2,22
3867,343,1,2025,0,0,6,22
3868,343,3,2025,3,2,3,22
3869,343,4,2025,1,2,3,22
3870,343,5,2025,1,1,2,22
3871,343,6,2025,1,0,4,22
3872,343,7,2025,1,0,7,22
3873,343,11,2025,2,2,3,22
3874,344,1,2025,0,1,2,22
3875,344,2,2025,3,0,2,22
3876,344,3,2025,2,0,6,22
3877,344,4,2025,2,0,1,22
3878,344,5,2025,0,0,2,22
3879,344,6,2025,1,2,3,22
3880,344,7,2025,2,3,0,22
3881,344,8,2025,5,3,3,22
3882,344,9,2025,2,0,3,22
3883,344,10,2025,1,0,4,22
3884,344,11,2025,1,1,5,22
3885,344,12,2025,1,1,1,22
3886,345,1,2025,1,2,3,22
3887,345,2,2025,1,2,4,22
3888,345,3,2025,2,0,0,22
3889,345,4,2025,1,0,5,22
3890,345,5,2025,1,0,3,22
3891,345,6,2025,2,1,4,22
3892,345,7,2025,1,1,2,22
3893,345,8,2025,4,1,2,22
3894,345,9,2025,2,0,0,22
3895,345,10,2025,2,0,1,22
3896,345,11,2025,2,1,4,22
3897,345,12,2025,4,1,1,22
3898,346,1,2025,3,2,2,22
3899,346,2,2025,3,3,1,22
3900,346,3,2025,1,1,3,22
3901,346,4,2025,3,3,3,22
3902,346,5,2025,2,2,2,22
3903,346,6,2025,4,0,5,22
3904,346,7,2025,3,1,3,22
3905,346,8,2025,4,4,3,22
3906,346,9,2025,2,1,3,22
3907,346,10,2025,1,3,3,22
3908,346,11,2025,3,1,4,22
3909,346,12,2025,0,4,2,22
3910,347,1,2025,1,2,4,22
3911,347,2,2025,3,0,2,22
3912,347,3,2025,2,0,3,22
3913,347,4,2025,1,1,3,22
3914,347,5,2025,2,0,6,22
3915,347,6,2025,0,1,1,22
3916,347,7,2025,1,4,2,22
3917,347,8,2025,2,1,3,22
3918,347,9,2025,0,1,3,22
3919,347,10,2025,3,1,1,22
3920,347,11,2025,1,3,5,22
3921,347,12,2025,2,1,3,22
3922,348,1,2025,1,0,4,22
3923,348,2,2025,1,0,2,22
3924,348,3,2025,1,0,1,22
3925,348,4,2025,2,1,2,22
3926,348,5,2025,1,2,1,22
3927,348,6,2025,1,1,3,22
3928,348,7,2025,2,1,1,22
3929,348,8,2025,3,1,1,22
3930,348,9,2025,1,1,2,22
3931,348,10,2025,1,3,2,22
3932,348,11,2025,3,2,4,22
3933,348,12,2025,0,2,3,22
3934,349,1,2025,5,4,3,22
3935,349,3,2025,2,2,3,22
3936,349,4,2025,3,3,3,22
3937,349,6,2025,5,0,2,22
3938,349,7,2025,4,1,2,22
3939,349,8,2025,4,3,3,22
3940,349,10,2025,4,1,3,22
3941,349,11,2025,0,1,3,22
3942,349,12,2025,0,4,5,22
3943,350,1,2025,1,1,2,22
3944,350,2,2025,4,1,4,22
3945,350,3,2025,1,2,3,22
3946,350,4,2025,4,0,5,22
3947,350,5,2025,4,2,1,22
3948,350,6,2025,1,0,3,22
3949,350,7,2025,1,1,3,22
3950,350,8,2025,2,0,5,22
3951,350,9,2025,1,0,1,22
3952,350,10,2025,1,4,6,22
3953,350,11,2025,2,0,4,22
3954,350,12,2025,3,1,5,22
3955,351,1,2025,5,1,2,22
3956,351,2,2025,3,2,5,22
3957,351,3,2025,3,2,4,22
3958,351,4,2025,5,1,3,22
3959,351,5,2025,5,2,3,22
3960,351,6,2025,3,1,5,22
3961,351,7,2025,4,2,3,22
3962,351,8,2025,2,1,1,22
3963,351,9,2025,3,3,4,22
3964,351,10,2025,2,3,4,22
3965,351,11,2025,3,2,4,22
3966,351,12,2025,3,6,1,22
3967,352,1,2025,2,6,6,22
3968,352,2,2025,1,1,3,22
3969,352,3,2025,0,3,3,22
3970,352,4,2025,1,0,5,22
3971,352,5,2025,2,3,6,22
3972,352,6,2025,4,2,4,22
3973,352,7,2025,3,2,4,22
3974,352,8,2025,2,1,1,22
3975,352,9,2025,2,1,4,22
3976,352,10,2025,3,2,2,22
3977,352,11,2025,3,1,2,22
3978,352,12,2025,0,3,2,22
3979,353,1,2025,1,3,6,22
3980,353,2,2025,3,2,1,22
3981,353,3,2025,1,0,3,22
3982,353,4,2025,1,2,5,22
3983,353,5,2025,2,1,5,22
3984,353,6,2025,2,2,3,22
3985,353,7,2025,4,1,2,22
3986,353,8,2025,1,1,4,22
3987,353,9,2025,2,0,1,22
3988,353,10,2025,3,0,7,22
3989,353,11,2025,2,1,2,22
3990,353,12,2025,0,3,3,22
3991,354,1,2025,1,1,1,22
3992,354,2,2025,2,2,2,22
3993,354,3,2025,1,0,3,22
3994,354,4,2025,2,0,4,22
3995,354,5,2025,2,2,3,22
3996,354,6,2025,2,0,4,22
3997,354,7,2025,0,0,4,22
3998,354,8,2025,2,0,4,22
3999,354,9,2025,0,1,4,22
4000,354,10,2025,0,1,1,22
4001,354,11,2025,2,1,5,22
4002,354,12,2025,3,1,3,22
4003,355,1,2025,5,2,2,22
4004,355,2,2025,6,0,5,22
4005,355,3,2025,1,1,1,22
4006,355,4,2025,0,2,6,22
4007,355,5,2025,0,0,4,22
4008,355,6,2025,4,3,5,22
4009,355,7,2025,3,0,3,22
4010,355,8,2025,3,2,5,22
4011,355,9,2025,1,1,4,22
4012,355,10,2025,4,0,1,22
4013,355,11,2025,3,0,5,22
4014,355,12,2025,6,1,4,22
4015,356,1,2025,3,4,2,22
4016,356,2,2025,3,1,4,22
4017,356,3,2025,3,2,1,22
4018,356,4,2025,6,2,3,22
4019,356,5,2025,1,1,5,22
4020,356,6,2025,1,3,3,22
4021,356,7,2025,2,2,2,22
4022,356,8,2025,3,2,4,22
4023,356,9,2025,1,3,3,22
4024,356,10,2025,4,1,1,22
4025,356,11,2025,4,0,3,22
4026,356,12,2025,7,3,6,22
4027,357,1,2025,1,1,5,22
4028,357,2,2025,2,3,1,22
4029,357,3,2025,1,1,1,22
4030,357,4,2025,1,1,7,22
4031,357,5,2025,4,2,2,22
4032,357,6,2025,1,3,1,22
4033,357,7,2025,1,0,4,22
4034,357,8,2025,2,1,0,22
4035,357,9,2025,1,0,3,22
4036,357,10,2025,1,1,3,22
4037,357,11,2025,0,4,4,22
4038,357,12,2025,0,0,4,22
4039,358,1,2025,0,1,4,22
4040,358,2,2025,2,2,4,22
4041,358,3,2025,0,1,1,22
4042,358,4,2025,2,2,4,22
4043,358,5,2025,2,1,6,22
4044,358,6,2025,3,2,4,22
4045,358,7,2025,2,2,2,22
4046,358,8,2025,1,0,2,22
4047,358,9,2025,1,0,3,22
4048,358,10,2025,3,1,5,22
4049,358,11,2025,2,1,5,22
4050,358,12,2025,2,0,2,22
4051,359,1,2025,0,0,5,22
4052,359,2,2025,3,1,1,22
4053,359,3,2025,3,2,3,22
4054,359,4,2025,1,2,4,22
4055,359,5,2025,1,0,4,22
4056,359,6,2025,0,0,3,22
4057,359,7,2025,1,1,5,22
4058,359,8,2025,2,0,3,22
4059,359,9,2025,3,0,2,22
4060,359,10,2025,1,1,5,22
4061,359,11,2025,1,0,2,22
4062,359,12,2025,0,1,2,22
4063,360,3,2025,3,3,3,22
4064,360,4,2025,4,1,6,22
4065,360,8,2025,3,1,3,22
4066,360,9,2025,1,1,3,22
4067,360,10,2025,1,1,0,22
4068,360,11,2025,5,1,2,22
4069,360,12,2025,2,4,4,22
4070,361,1,2025,1,3,3,22
4071,361,2,2025,0,1,6,22
4072,361,3,2025,0,3,3,22
4073,361,4,2025,0,0,4,22
4074,361,5,2025,2,2,3,22
4075,361,6,2025,2,1,7,22
4076,361,7,2025,2,0,4,22
4077,361,8,2025,1,3,1,22
4078,361,9,2025,1,0,3,22
4079,361,10,2025,3,1,4,22
4080,361,11,2025,1,3,3,22
4081,361,12,2025,2,0,7,22
4082,362,1,2025,4,6,2,22
4083,362,3,2025,2,3,2,22
4084,362,4,2025,1,1,3,22
4085,362,5,2025,4,2,3,22
4086,362,6,2025,3,2,1,22
4087,362,7,2025,4,3,0,22
4088,362,8,2025,2,2,3,22
4089,362,9,2025,5,2,4,22
4090,362,12,2025,1,0,3,22
4091,363,1,2025,2,0,1,22
4092,363,2,2025,3,2,0,22
4093,363,3,2025,0,1,3,22
4094,363,4,2025,2,2,3,22
4095,363,5,2025,2,1,3,22
4096,363,6,2025,1,0,1,22
4097,363,7,2025,1,3,10,22
4098,363,8,2025,0,0,4,22
4099,363,9,2025,2,1,4,22
4100,363,10,2025,2,2,4,22
4101,363,11,2025,0,0,3,22
4102,363,12,2025,1,1,2,22
4103,364,1,2025,4,0,4,22
4104,364,2,2025,2,0,5,22
4105,364,3,2025,1,0,4,22
4106,364,4,2025,4,0,2,22
4107,364,5,2025,2,0,3,22
4108,364,6,2025,1,1,3,22
4109,364,7,2025,2,2,7,22
4110,364,8,2025,1,0,2,22
4111,364,9,2025,1,0,2,22
4112,364,10,2025,1,1,2,22
4113,364,11,2025,4,1,4,22
4114,364,12,2025,2,0,0,22
4115,365,1,2025,2,1,5,22
4116,365,2,2025,2,1,5,22
4117,365,3,2025,3,0,4,22
4118,365,4,2025,1,2,2,22
4119,365,5,2025,0,2,9,22
4120,365,6,2025,2,0,0,22
4121,365,7,2025,0,0,1,22
4122,365,8,2025,2,2,4,22
4123,365,9,2025,3,3,4,22
4124,365,10,2025,1,2,3,22
4125,365,11,2025,0,1,2,22
4126,365,12,2025,3,0,1,22
4127,366,1,2025,3,6,2,22
4128,366,2,2025,3,1,2,22
4129,366,3,2025,2,2,2,22
4130,366,4,2025,4,1,2,22
4131,366,5,2025,4,1,4,22
4132,366,6,2025,4,2,3,22
4133,366,8,2025,0,2,2,22
4134,366,9,2025,1,1,5,22
4135,366,10,2025,2,1,0,22
4136,366,11,2025,5,0,2,22
4137,366,12,2025,1,3,3,22
4138,367,1,2025,0,1,3,22
4139,367,2,2025,7,1,1,22
4140,367,3,2025,1,1,2,22
4141,367,4,2025,2,2,6,22
4142,367,5,2025,1,3,2,22
4143,367,6,2025,2,2,5,22
4144,367,7,2025,2,5,7,22
4145,367,8,2025,5,1,1,22
4146,367,9,2025,3,5,1,22
4147,367,10,2025,1,0,1,22
4148,367,11,2025,3,3,5,22
4149,367,12,2025,0,2,2,22
4150,368,1,2025,1,1,5,22
4151,368,2,2025,1,1,3,22
4152,368,3,2025,0,0,0,22
4153,368,4,2025,3,2,3,22
4154,368,5,2025,4,0,2,22
4155,368,6,2025,3,0,4,22
4156,368,7,2025,2,0,1,22
4157,368,8,2025,3,1,3,22
4158,368,9,2025,1,1,3,22
4159,368,10,2025,0,4,1,22
4160,368,11,2025,1,2,2,22
4161,368,12,2025,1,1,7,22
4162,369,1,2025,2,1,6,22
4163,369,2,2025,3,2,4,22
4164,369,3,2025,2,4,2,22
4165,369,4,2025,0,3,4,22
4166,369,5,2025,2,5,3,22
4167,369,6,2025,4,2,3,22
4168,369,7,2025,4,1,6,22
4169,369,8,2025,5,2,2,22
4170,369,9,2025,2,1,1,22
4171,369,10,2025,5,4,3,22
4172,369,11,2025,1,2,4,22
4173,369,12,2025,6,1,3,22
4174,370,1,2025,3,3,3,22
4175,370,2,2025,0,2,3,22
4176,370,3,2025,2,0,3,22
4177,370,5,2025,0,4,0,22
4178,370,6,2025,3,2,2,22
4179,370,8,2025,1,2,3,22
4180,370,9,2025,3,5,2,22
4181,371,1,2025,2,1,3,22
4182,371,2,2025,1,0,2,22
4183,371,3,2025,1,1,2,22
4184,371,4,2025,1,1,3,22
4185,371,5,2025,1,1,4,22
4186,371,6,2025,1,0,1,22
4187,371,7,2025,2,1,1,22
4188,371,8,2025,1,0,2,22
4189,371,9,2025,3,2,2,22
4190,371,10,2025,0,2,5,22
4191,371,11,2025,2,0,2,22
4192,371,12,2025,1,2,3,22
4193,372,2,2025,3,1,3,22
4194,372,5,2025,1,0,1,22
4195,372,6,2025,1,2,1,22
4196,372,9,2025,1,3,2,22
4197,372,10,2025,5,2,0,22
4198,372,11,2025,0,3,2,22
4199,372,12,2025,2,2,4,22
4200,373,1,2025,0,0,4,22
4201,373,2,2025,1,1,2,22
4202,373,3,2025,3,1,2,22
4203,373,4,2025,0,0,3,22
4204,373,5,2025,0,0,0,22
4205,373,6,2025,2,1,3,22
4206,373,7,2025,2,1,2,22
4207,373,8,2025,3,3,2,22
4208,373,9,2025,1,0,1,22
4209,373,10,2025,0,1,3,22
4210,373,11,2025,2,1,2,22
4211,373,12,2025,3,2,5,22
4212,374,1,2025,2,2,3,22
4213,374,2,2025,2,1,5,22
4214,374,3,2025,2,0,2,22
4215,374,4,2025,2,1,3,22
4216,374,5,2025,1,0,2,22
4217,374,6,2025,3,0,4,22
4218,374,7,2025,0,2,4,22
4219,374,8,2025,0,2,1,22
4220,374,9,2025,2,0,0,22
4221,374,10,2025,0,1,0,22
4222,374,11,2025,1,1,6,22
4223,374,12,2025,1,2,0,22
4224,375,1,2025,4,2,3,22
4225,375,2,2025,4,2,1,22
4226,375,3,2025,2,0,4,22
4227,375,4,2025,5,1,1,22
4228,375,5,2025,2,1,8,22
4229,375,6,2025,2,1,1,22
4230,375,7,2025,0,1,2,22
4231,375,8,2025,2,2,4,22
4232,375,9,2025,1,2,0,22
4233,375,10,2025,4,1,4,22
4234,375,11,2025,4,2,3,22
4235,375,12,2025,3,3,3,22
4236,376,1,2025,1,0,3,22
4237,376,2,2025,3,0,2,22
4238,376,3,2025,2,0,5,22
4239,376,4,2025,1,1,4,22
4240,376,5,2025,2,1,2,22
4241,376,6,2025,2,0,5,22
4242,376,7,2025,2,1,3,22
4243,376,8,2025,1,0,2,22
4244,376,9,2025,2,2,3,22
4245,376,10,2025,0,0,3,22
4246,376,11,2025,2,0,5,22
4247,376,12,2025,1,1,3,22
4248,377,1,2025,3,1,5,22
4249,377,2,2025,1,1,2,22
4250,377,3,2025,3,1,1,22
4251,377,4,2025,2,1,5,22
4252,377,5,2025,1,0,1,22
4253,377,6,2025,0,1,2,22
4254,377,7,2025,2,1,4,22
4255,377,8,2025,1,1,3,22
4256,377,9,2025,3,1,1,22
4257,377,10,2025,2,1,3,22
4258,377,11,2025,2,2,3,22
4259,377,12,2025,0,2,3,22
4260,378,1,2025,0,1,2,22
4261,378,2,2025,0,1,3,22
4262,378,3,2025,2,1,4,22
4263,378,4,2025,4,1,4,22
4264,378,5,2025,1,1,4,22
4265,378,6,2025,0,1,0,22
4266,378,7,2025,1,1,4,22
4267,378,8,2025,1,2,1,22
4268,378,9,2025,0,1,1,22
4269,378,10,2025,0,1,4,22
4270,378,11,2025,5,2,2,22
4271,378,12,2025,3,0,3,22
4272,379,1,2025,1,0,2,22
4273,379,2,2025,1,1,2,22
4274,379,3,2025,1,2,2,22
4275,379,4,2025,3,2,2,22
4276,379,5,2025,2,2,3,22
4277,379,6,2025,0,0,2,22
4278,379,7,2025,2,0,5,22
4279,379,8,2025,2,2,1,22
4280,379,9,2025,1,2,3,22
4281,379,10,2025,1,0,2,22
4282,379,11,2025,1,1,0,22
4283,379,12,2025,1,3,2,22
4284,380,1,2025,2,0,1,22
4285,380,2,2025,1,1,2,22
4286,380,3,2025,0,1,5,22
4287,380,4,2025,4,2,1,22
4288,380,5,2025,0,1,3,22
4289,380,6,2025,1,0,5,22
4290,380,7,2025,3,1,6,22
4291,380,8,2025,3,2,4,22
4292,380,9,2025,1,0,1,22
4293,380,10,2025,1,0,3,22
4294,380,11,2025,1,0,5,22
4295,380,12,2025,1,0,5,22
4296,381,1,2025,0,0,3,22
4297,381,2,2025,1,2,1,22
4298,381,3,2025,2,0,3,22
4299,381,4,2025,2,0,4,22
4300,381,5,2025,0,0,5,22
4301,381,6,2025,2,2,2,22
4302,381,7,2025,1,0,4,22
4303,381,8,2025,2,1,2,22
4304,381,9,2025,0,0,2,22
4305,381,10,2025,2,1,4,22
4306,381,11,2025,2,0,3,22
4307,381,12,2025,1,1,4,22
4308,382,1,2025,3,3,3,22
4309,382,2,2025,0,6,2,22
4310,382,3,2025,2,2,2,22
4311,382,4,2025,3,3,1,22
4312,382,5,2025,2,0,3,22
4313,382,6,2025,2,6,1,22
4314,382,7,2025,4,2,1,22
4315,382,8,2025,0,3,0,22
4316,382,9,2025,0,1,4,22
4317,382,10,2025,1,3,4,22
4318,382,11,2025,8,1,1,22
4319,382,12,2025,5,1,2,22
4320,383,1,2025,2,4,0,22
4321,383,2,2025,2,2,4,22
4322,383,3,2025,4,4,3,22
4323,383,4,2025,0,0,5,22
4324,383,5,2025,2,2,1,22
4325,383,6,2025,5,0,1,22
4326,383,7,2025,0,1,3,22
4327,383,8,2025,1,4,7,22
4328,383,9,2025,1,2,2,22
4329,383,10,2025,2,4,3,22
4330,383,11,2025,1,4,3,22
4331,383,12,2025,0,6,4,22
4332,384,1,2025,2,1,4,22
4333,384,2,2025,1,1,4,22
4334,384,3,2025,1,1,3,22
4335,384,4,2025,2,2,6,22
4336,384,5,2025,0,1,2,22
4337,384,6,2025,1,0,3,22
4338,384,7,2025,3,3,1,22
4339,384,8,2025,4,1,5,22
4340,384,9,2025,2,1,2,22
4341,384,10,2025,1,1,4,22
4342,384,11,2025,2,1,1,22
4343,384,12,2025,1,0,4,22
4344,385,1,2025,2,2,5,22
4345,385,2,2025,1,1,8,22
4346,385,3,2025,3,0,5,22
