EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,HireDate,TenureYears,BusinessTravel,DistanceFromHomeKM,MonthlyIncome,YearsSinceLastPromotion,NumCompaniesWorked,WorkLifeBalance,EnvironmentSatisfaction,JobSatisfaction,OverTime,PerformanceRating,TrainingTimesLastYear,Attrition
1003,33,Female,Divorced,Engineering,Engineering Manager,Master's,2025-03-11,0,Non-Travel,1,121447,0,2,3,4,4,No,3,2,No
1004,31,Male,Married,Human Resources,HR Associate,Bachelor's,2020-05-09,5,Non-Travel,1,46231,0,3,4,3,4,No,4,3,No
1005,37,Male,Married,Customer Support,Support Associate,Bachelor's,2024-08-20,1,Travel_Frequently,1,36115,1,0,2,3,3,Yes,3,4,No
1006,38,Male,Married,Sales,Account Manager,Bachelor's,2024-08-15,1,Travel_Rarely,1,63740,0,2,3,3,3,No,3,2,No
1007,25,Female,Single,Engineering,Senior Engineer,Bachelor's,2024-08-05,1,Non-Travel,2,87606,1,1,2,4,2,No,4,3,No
1008,37,Female,Married,Operations,Operations Associate,High School,2024-02-21,1,Travel_Frequently,6,33992,0,0,3,1,2,No,3,2,Yes
1009,51,Male,Married,Sales,Account Manager,Master's,2013-08-14,12,Travel_Rarely,21,105162,1,3,2,3,2,Yes,3,5,No
1010,26,Male,Married,Engineering,Engineering Manager,Master's,2023-01-11,2,Travel_Rarely,33,139058,2,3,1,4,4,No,4,1,No
1011,31,Male,Married,Engineering,Engineering Manager,Master's,2023-07-24,2,Non-Travel,3,117163,1,2,3,3,4,No,3,1,No
1012,42,Female,Single,Sales,Sales Manager,High School,2025-05-12,0,Travel_Rarely,3,48332,0,7,4,2,1,Yes,3,2,Yes
1013,32,Male,Single,Customer Support,Support Associate,Bachelor's,2016-05-13,9,Travel_Rarely,28,45749,0,2,4,4,4,No,3,1,No
1014,29,Male,Married,Sales,Sales Manager,Bachelor's,2023-08-03,2,Travel_Rarely,6,62519,1,1,3,4,2,No,3,1,No
1015,21,Male,Married,Engineering,Engineering Manager,Bachelor's,2024-09-11,1,Travel_Rarely,4,136233,0,0,3,2,2,No,3,0,No
1016,29,Male,Married,Sales,Account Manager,Bachelor's,2025-12-26,0,Travel_Rarely,1,58537,0,2,2,3,4,Yes,3,1,No
1017,38,Female,Married,Sales,Sales Manager,Master's,2025-04-13,0,Travel_Rarely,5,55793,0,4,2,2,4,No,3,1,No
1018,32,Female,Single,Engineering,QA Engineer,High School,2022-04-13,3,Travel_Rarely,3,94832,1,3,2,3,1,Yes,3,0,No
1019,33,Male,Single,Operations,Logistics Coordinator,High School,2021-12-27,4,Travel_Rarely,1,66106,1,2,3,1,1,Yes,4,0,No
1020,29,Male,Married,Sales,Sales Executive,Bachelor's,2019-06-02,6,Non-Travel,2,45710,0,4,3,2,2,No,3,2,No
1021,34,Female,Single,Customer Support,Support Team Lead,High School,2023-04-15,2,Non-Travel,2,48645,1,4,4,3,3,No,2,5,Yes
1022,26,Female,Married,Finance,Finance Manager,Bachelor's,2023-11-02,2,Travel_Rarely,12,76238,2,2,2,4,3,No,3,2,Yes
1023,28,Male,Married,Sales,Sales Executive,PhD,2025-02-19,0,Non-Travel,1,44254,0,4,1,4,3,No,3,1,No
1024,26,Male,Married,Sales,Account Manager,Master's,2019-11-04,6,Travel_Rarely,10,88993,0,1,2,3,1,Yes,3,3,No
1025,26,Female,Married,Engineering,Engineering Manager,High School,2022-08-31,3,Travel_Rarely,1,138385,0,2,2,1,2,No,3,2,No
1026,24,Female,Married,Operations,Operations Manager,Bachelor's,2021-07-20,4,Travel_Rarely,1,61098,2,2,3,3,3,No,4,3,No
1027,30,Female,Single,Customer Support,Support Associate,Master's,2017-02-25,8,Travel_Rarely,5,43622,2,2,3,3,2,Yes,3,3,No
1028,49,Female,Married,Sales,Account Manager,High School,2018-02-04,7,Travel_Frequently,15,87223,0,6,2,3,3,Yes,3,3,No
1029,46,Female,Single,Operations,Operations Associate,Bachelor's,2022-04-09,3,Travel_Frequently,1,37586,1,2,3,3,3,No,4,1,No
1030,31,Male,Single,Engineering,Senior Engineer,Bachelor's,2022-03-31,3,Travel_Frequently,13,90496,1,0,3,3,3,Yes,3,3,No
1031,41,Female,Single,Sales,Sales Executive,Bachelor's,2025-06-09,0,Travel_Rarely,2,39044,0,0,4,2,4,No,3,5,No
1032,32,Male,Married,Customer Support,Support Associate,Master's,2016-08-24,9,Non-Travel,14,39144,0,2,4,2,4,No,4,6,No
1033,47,Female,Married,Customer Support,Support Associate,Bachelor's,2022-08-09,3,Travel_Frequently,3,34640,2,1,3,1,4,No,3,2,No
1034,34,Female,Divorced,Marketing,Marketing Associate,Bachelor's,2024-04-08,1,Travel_Rarely,12,32698,0,4,4,1,4,No,3,1,No
1035,21,Male,Single,Operations,Logistics Coordinator,Bachelor's,2024-09-06,1,Travel_Rarely,12,71598,0,1,1,3,4,Yes,3,2,Yes
1036,41,Male,Single,Marketing,Content Specialist,Bachelor's,2021-08-17,4,Non-Travel,4,78921,2,2,3,4,2,Yes,3,2,Yes
1037,22,Male,Single,Human Resources,HR Manager,Bachelor's,2023-05-18,2,Travel_Rarely,6,54916,0,1,1,3,4,No,3,6,No
1038,36,Female,Married,Operations,Operations Manager,Bachelor's,2024-06-13,1,Non-Travel,9,46167,0,0,4,4,2,Yes,4,1,Yes
1039,33,Female,Single,Finance,Accountant,Bachelor's,2021-12-06,4,Travel_Rarely,15,71114,1,2,1,2,3,No,4,3,No
1040,31,Male,Divorced,Marketing,Content Specialist,Bachelor's,2022-05-11,3,Travel_Rarely,20,74310,0,1,3,1,2,No,3,2,No
1041,29,Male,Single,Human Resources,Recruiter,Bachelor's,2024-05-18,1,Travel_Rarely,1,60522,1,2,4,4,2,No,2,1,Yes
1042,37,Female,Single,Engineering,Senior Engineer,Master's,2025-03-14,0,Travel_Rarely,1,83875,0,8,3,4,3,No,3,1,No
1043,34,Female,Married,Marketing,Marketing Manager,Bachelor's,2020-01-04,5,Travel_Rarely,1,52917,2,2,1,4,3,No,3,3,Yes
1044,41,Female,Married,Sales,Sales Executive,Master's,2021-10-13,4,Travel_Rarely,1,46775,0,2,4,4,3,No,2,2,No
1045,34,Male,Divorced,Sales,Sales Manager,Bachelor's,2012-12-20,13,Non-Travel,6,80319,1,4,2,2,3,Yes,4,0,Yes
1046,28,Female,Single,Customer Support,Support Team Lead,Master's,2017-07-31,8,Travel_Frequently,3,44920,0,3,4,4,2,No,4,3,No
1047,25,Male,Single,Customer Support,Support Associate,PhD,2020-06-29,5,Travel_Rarely,1,41263,2,5,3,4,2,No,3,2,Yes
1048,21,Male,Married,Engineering,Software Engineer,High School,2024-08-14,1,Travel_Rarely,15,63250,1,3,2,2,2,No,5,0,No
1049,38,Male,Single,Customer Support,Support Associate,High School,2025-08-26,0,Travel_Rarely,4,34024,0,3,4,4,2,No,4,0,No
1050,21,Female,Single,Sales,Sales Manager,PhD,2025-11-20,0,Non-Travel,11,45430,0,1,3,2,4,Yes,5,4,Yes
1051,38,Male,Married,Customer Support,Support Associate,Bachelor's,2024-10-07,1,Travel_Frequently,8,33384,1,3,4,1,3,Yes,2,3,No
1052,27,Female,Married,Finance,Finance Manager,High School,2024-09-20,1,Travel_Rarely,1,78275,1,4,3,4,4,No,4,1,No
1053,45,Female,Married,Customer Support,Support Team Lead,Bachelor's,2024-05-23,1,Travel_Rarely,8,40246,0,2,4,2,4,No,3,1,No
1054,27,Female,Divorced,Sales,Account Manager,High School,2021-05-27,4,Non-Travel,3,74839,3,1,1,2,4,No,3,5,No
1055,29,Male,Married,Customer Support,Support Associate,Master's,2023-05-15,2,Travel_Rarely,26,38499,2,3,3,4,2,Yes,2,2,Yes
1056,34,Female,Single,Engineering,Software Engineer,Bachelor's,2016-01-11,9,Non-Travel,24,104103,5,1,3,4,4,No,3,2,No
1057,32,Female,Married,Human Resources,HR Manager,Master's,2021-05-15,4,Travel_Frequently,2,48938,1,3,3,3,3,Yes,2,2,Yes
1058,51,Male,Married,Customer Support,Support Team Lead,High School,2020-04-11,5,Non-Travel,9,53893,2,0,2,3,3,No,3,5,No
1059,54,Male,Single,Sales,Sales Manager,PhD,2025-02-07,0,Travel_Rarely,15,59144,0,1,3,2,3,No,4,1,Yes
1060,29,Female,Married,Operations,Operations Associate,Master's,2016-01-04,9,Travel_Rarely,1,45369,2,3,3,4,3,Yes,4,0,No
1061,42,Male,Married,Operations,Logistics Coordinator,Bachelor's,2017-10-01,8,Travel_Rarely,4,80033,2,1,1,3,4,No,5,1,No
1062,33,Male,Single,Customer Support,Support Associate,Master's,2024-11-27,1,Travel_Frequently,15,28096,0,1,3,2,4,No,4,2,No
1063,21,Female,Divorced,Operations,Operations Manager,Bachelor's,2024-02-04,1,Travel_Rarely,5,44015,0,1,3,3,4,No,5,1,No
1064,44,Male,Single,Human Resources,HR Associate,Bachelor's,2011-05-06,14,Non-Travel,1,51210,5,0,3,4,2,No,4,3,No
1065,43,Male,Married,Sales,Account Manager,Bachelor's,2018-02-03,7,Travel_Rarely,28,105393,0,2,2,4,2,Yes,5,2,Yes
1066,44,Male,Single,Marketing,Content Specialist,Master's,2023-10-08,2,Travel_Rarely,12,66827,1,1,3,3,3,Yes,3,1,No
1067,33,Male,Single,Finance,Accountant,Bachelor's,2017-11-15,8,Travel_Rarely,6,77572,0,1,4,1,4,Yes,3,2,No
1068,23,Female,Divorced,Engineering,QA Engineer,Master's,2024-03-30,1,Travel_Frequently,17,101045,1,4,2,2,3,No,3,2,No
1069,43,Female,Single,Sales,Sales Manager,Master's,2024-03-20,1,Travel_Rarely,1,57634,1,1,3,2,3,Yes,4,3,No
1070,33,Female,Married,Human Resources,HR Manager,Bachelor's,2022-10-01,3,Non-Travel,8,57729,1,2,3,3,4,Yes,3,4,No
1071,38,Female,Married,Engineering,Software Engineer,Master's,2019-11-16,6,Non-Travel,1,76406,0,3,3,4,3,No,3,2,No
1072,46,Female,Single,Marketing,Content Specialist,Bachelor's,2018-08-03,7,Travel_Rarely,18,81404,0,3,1,3,2,No,3,2,No
1073,43,Female,Married,Engineering,QA Engineer,Master's,2025-03-17,0,Travel_Rarely,26,93618,0,2,2,1,4,Yes,4,1,No
1074,37,Male,Married,Sales,Sales Executive,Bachelor's,2022-01-08,3,Travel_Frequently,6,46146,3,2,4,1,2,Yes,5,0,No
1075,29,Male,Single,Marketing,Marketing Associate,Master's,2023-02-15,2,Travel_Rarely,2,45093,0,0,4,4,1,No,4,1,Yes
1076,25,Male,Single,Customer Support,Support Team Lead,PhD,2022-12-17,3,Non-Travel,6,52487,3,0,3,4,4,No,2,1,No
1077,29,Male,Single,Sales,Sales Executive,Bachelor's,2021-01-26,4,Travel_Rarely,23,50442,2,3,4,4,2,No,4,1,Yes
1078,40,Female,Single,Customer Support,Support Team Lead,Bachelor's,2014-07-13,11,Non-Travel,24,68802,5,2,4,4,3,No,3,1,No
1079,41,Female,Single,Marketing,Content Specialist,Bachelor's,2020-10-02,5,Travel_Rarely,11,81418,0,4,4,3,4,Yes,3,4,No
1080,35,Male,Single,Customer Support,Support Associate,Bachelor's,2021-03-22,4,Travel_Rarely,1,35059,0,2,2,4,3,No,4,2,No
1081,40,Male,Single,Sales,Sales Manager,Master's,2014-03-08,11,Travel_Rarely,8,84715,1,0,4,3,2,No,1,4,No
1082,23,Male,Married,Sales,Account Manager,High School,2022-01-19,3,Non-Travel,2,80581,1,1,2,3,3,No,2,6,No
1083,30,Male,Single,Finance,Accountant,Master's,2025-03-16,0,Travel_Rarely,2,58227,0,0,4,1,4,Yes,4,2,Yes
1084,35,Male,Single,Sales,Account Manager,Bachelor's,2024-07-28,1,Travel_Rarely,1,74101,0,1,4,3,1,Yes,4,1,Yes
1085,39,Male,Married,Sales,Account Manager,Master's,2019-08-25,6,Non-Travel,23,86294,0,2,3,4,4,No,3,4,No
1086,27,Female,Divorced,Customer Support,Support Team Lead,Master's,2023-03-17,2,Travel_Rarely,9,41524,2,1,4,3,4,Yes,3,3,No
1087,46,Female,Single,Operations,Operations Manager,Bachelor's,2025-04-22,0,Travel_Rarely,2,49384,0,4,2,2,3,No,3,5,No
1088,41,Female,Married,Engineering,Engineering Manager,Bachelor's,2013-08-30,12,Non-Travel,7,172945,0,1,3,4,3,No,4,3,No
1089,35,Female,Single,Marketing,Marketing Manager,Master's,2025-05-05,0,Travel_Rarely,1,47895,0,2,4,3,3,Yes,3,3,Yes
1090,21,Female,Married,Marketing,Marketing Associate,Bachelor's,2024-04-06,1,Non-Travel,10,39990,0,2,3,4,3,Yes,4,3,Yes
1091,41,Female,Single,Sales,Sales Executive,PhD,2021-10-09,4,Non-Travel,10,47692,0,6,4,2,4,No,3,0,No
1092,33,Female,Single,Human Resources,Recruiter,Bachelor's,2025-02-03,0,Travel_Rarely,15,59526,0,1,4,1,3,Yes,4,1,No
1093,23,Female,Divorced,Sales,Sales Manager,Bachelor's,2024-10-06,1,Non-Travel,2,60443,0,2,4,4,4,Yes,4,1,Yes
1094,21,Female,Single,Customer Support,Support Team Lead,Master's,2024-12-30,1,Non-Travel,6,39342,1,2,3,4,4,No,3,2,No
1095,28,Female,Single,Sales,Account Manager,Bachelor's,2021-12-04,4,Non-Travel,13,78037,0,3,3,3,4,No,1,2,No
1096,31,Female,Single,Marketing,Marketing Associate,Master's,2025-03-29,0,Non-Travel,5,33860,0,2,2,3,4,Yes,5,2,No
1097,32,Female,Married,Finance,Financial Analyst,Bachelor's,2021-08-16,4,Travel_Rarely,8,52083,4,4,2,4,3,No,3,3,No
1098,37,Female,Single,Customer Support,Support Team Lead,Bachelor's,2020-12-21,5,Travel_Rarely,3,60383,1,1,3,2,4,No,4,1,No
1099,28,Female,Single,Operations,Operations Manager,Master's,2024-12-09,1,Travel_Rarely,11,39804,0,0,2,3,1,No,4,1,Yes
1100,29,Female,Single,Sales,Sales Executive,Master's,2025-02-28,0,Travel_Rarely,4,42621,0,1,3,2,3,No,3,3,No
1101,23,Female,Married,Marketing,Content Specialist,Bachelor's,2025-03-20,0,Travel_Frequently,3,61820,0,0,1,2,2,No,3,1,Yes
1102,27,Female,Single,Sales,Account Manager,Bachelor's,2021-08-02,4,Travel_Rarely,18,76962,4,6,3,2,4,No,4,3,No
1103,24,Male,Married,Sales,Account Manager,Master's,2024-02-03,1,Travel_Rarely,6,67660,1,0,4,3,4,No,2,1,No
1104,35,Female,Single,Sales,Account Manager,Bachelor's,2023-01-29,2,Travel_Rarely,1,73242,2,2,4,3,3,No,1,0,No
1105,39,Male,Married,Customer Support,Support Team Lead,Master's,2025-05-10,0,Non-Travel,8,38921,0,5,3,4,3,No,4,1,No
1106,38,Male,Single,Marketing,Marketing Manager,Master's,2015-02-15,10,Non-Travel,4,64467,0,1,3,4,4,No,3,2,No
1107,30,Female,Married,Marketing,Marketing Manager,Master's,2023-06-06,2,Non-Travel,1,51491,0,0,2,3,4,No,4,0,Yes
1108,25,Male,Single,Finance,Finance Manager,Master's,2023-03-06,2,Non-Travel,9,85359,1,7,2,4,4,No,3,0,No
1109,30,Female,Single,Customer Support,Support Associate,Master's,2021-05-19,4,Travel_Frequently,5,35484,0,1,3,4,4,Yes,3,0,No
1110,31,Male,Single,Human Resources,HR Manager,High School,2025-07-30,0,Non-Travel,8,46799,0,1,4,2,2,Yes,3,4,Yes
1111,48,Male,Married,Finance,Finance Manager,Bachelor's,2023-05-18,2,Travel_Frequently,4,72474,2,1,3,4,2,No,3,3,No
1112,40,Female,Single,Marketing,Marketing Manager,Master's,2023-01-09,2,Travel_Rarely,1,55963,1,2,3,2,3,Yes,4,1,Yes
1113,29,Female,Married,Customer Support,Support Associate,Bachelor's,2022-10-16,3,Travel_Rarely,20,43315,0,3,4,3,3,No,3,1,No
1114,36,Female,Divorced,Finance,Accountant,Master's,2022-05-30,3,Travel_Rarely,14,68998,0,2,2,2,3,No,5,1,No
1115,30,Male,Divorced,Sales,Sales Manager,Bachelor's,2020-11-11,5,Travel_Rarely,5,55517,5,2,3,4,4,No,3,0,No
1116,46,Male,Single,Marketing,Marketing Manager,Master's,2025-10-23,0,Travel_Rarely,8,48819,0,2,2,3,4,No,4,1,No
1117,30,Male,Married,Engineering,QA Engineer,High School,2023-07-25,2,Travel_Rarely,10,107129,0,5,3,1,4,Yes,4,2,No
1118,35,Male,Single,Finance,Accountant,Master's,2023-01-22,2,Non-Travel,6,58647,1,1,3,3,4,Yes,4,2,Yes
1119,34,Female,Married,Finance,Accountant,Bachelor's,2021-09-11,4,Travel_Rarely,2,71631,2,1,4,2,3,No,3,3,No
1120,38,Female,Single,Sales,Account Manager,High School,2023-08-12,2,Travel_Frequently,43,68443,2,2,3,4,4,No,5,3,No
1121,31,Male,Divorced,Operations,Operations Associate,Master's,2024-07-02,1,Non-Travel,8,36347,1,1,1,3,4,No,2,1,No
1122,44,Female,Married,Marketing,Marketing Associate,High School,2024-07-20,1,Non-Travel,6,44609,1,2,4,2,4,Yes,1,2,Yes
1123,48,Male,Single,Sales,Sales Manager,Bachelor's,2021-01-13,4,Non-Travel,7,56085,1,1,2,2,3,No,3,1,No
1124,44,Female,Single,Sales,Sales Manager,PhD,2022-04-12,3,Travel_Rarely,6,59104,3,1,2,2,3,No,3,1,Yes
1125,34,Female,Married,Operations,Operations Manager,High School,2018-01-19,7,Travel_Rarely,13,61449,0,2,3,3,3,Yes,2,3,No
1126,25,Male,Divorced,Finance,Financial Analyst,Bachelor's,2022-01-26,3,Travel_Rarely,8,54105,2,4,2,4,2,No,4,2,No
1127,48,Female,Divorced,Sales,Account Manager,Master's,2023-10-19,2,Travel_Rarely,2,69098,1,2,3,4,3,No,4,2,No
1128,35,Male,Married,Engineering,Software Engineer,Master's,2025-12-08,0,Travel_Rarely,2,60258,0,2,4,2,2,Yes,3,4,Yes
1129,25,Male,Single,Marketing,Marketing Manager,Bachelor's,2024-10-26,1,Travel_Rarely,3,44319,0,6,4,3,2,No,3,1,Yes
1130,39,Male,Single,Sales,Account Manager,High School,2006-01-29,19,Non-Travel,22,121733,2,1,4,2,4,Yes,4,2,No
1131,43,Male,Single,Customer Support,Support Team Lead,Master's,2024-01-18,1,Non-Travel,1,45531,0,1,3,3,3,No,4,2,No
1132,26,Male,Married,Engineering,QA Engineer,Bachelor's,2021-09-24,4,Travel_Rarely,6,98690,1,2,3,4,4,Yes,3,2,No
1133,29,Female,Married,Sales,Sales Manager,Master's,2025-10-29,0,Non-Travel,5,48955,0,2,1,4,2,Yes,4,1,Yes
1134,24,Male,Single,Operations,Operations Associate,Master's,2025-07-13,0,Travel_Rarely,1,33482,0,1,4,2,2,Yes,3,0,No
1135,43,Male,Married,Customer Support,Support Team Lead,Bachelor's,2019-03-20,6,Non-Travel,5,63468,2,2,2,3,2,Yes,3,2,No
1136,28,Male,Single,Human Resources,Recruiter,Master's,2023-01-25,2,Non-Travel,1,65603,2,3,2,3,3,No,3,1,Yes
1137,39,Male,Single,Human Resources,Recruiter,Master's,2009-05-19,16,Travel_Rarely,13,113552,0,2,3,1,2,No,3,2,No
1138,36,Female,Married,Operations,Operations Manager,High School,2018-12-17,7,Non-Travel,8,54708,2,2,3,2,3,No,3,4,Yes
1139,31,Male,Single,Sales,Sales Manager,Master's,2019-10-07,6,Travel_Rarely,1,73248,2,3,3,3,2,Yes,4,3,No
1140,36,Female,Married,Engineering,Engineering Manager,Bachelor's,2022-04-27,3,Non-Travel,7,157152,2,3,2,3,4,Yes,4,3,No
1141,30,Male,Married,Sales,Sales Manager,PhD,2025-11-03,0,Travel_Rarely,1,54720,0,2,3,3,3,No,3,3,No
1142,28,Female,Divorced,Engineering,Senior Engineer,PhD,2022-03-19,3,Travel_Rarely,2,79014,3,3,3,3,4,Yes,4,1,Yes
1143,41,Female,Single,Sales,Sales Executive,Bachelor's,2023-04-05,2,Non-Travel,16,41077,1,2,3,1,3,No,4,2,No
1144,33,Female,Married,Human Resources,HR Associate,Master's,2025-06-25,0,Travel_Rarely,11,33345,0,1,4,3,3,No,5,2,No
1145,31,Female,Married,Engineering,Senior Engineer,Master's,2025-08-19,0,Non-Travel,3,75480,0,3,3,3,2,No,3,2,No
1146,37,Male,Single,Operations,Operations Manager,Bachelor's,2010-10-31,15,Travel_Rarely,1,74547,0,3,3,3,4,No,5,2,No
1147,32,Female,Single,Human Resources,Recruiter,High School,2022-04-02,3,Non-Travel,1,67800,0,2,4,4,4,No,1,4,No
1148,35,Female,Married,Marketing,Marketing Associate,Bachelor's,2024-06-14,1,Travel_Rarely,17,38516,1,1,3,3,2,No,4,3,No
1149,37,Male,Single,Human Resources,HR Associate,Bachelor's,2022-06-13,3,Travel_Rarely,16,37145,3,1,4,2,4,Yes,3,4,Yes
1150,23,Male,Married,Human Resources,HR Associate,Bachelor's,2022-09-22,3,Travel_Rarely,26,40839,1,1,3,4,3,No,3,1,No
1151,30,Female,Single,Customer Support,Support Team Lead,Bachelor's,2022-12-28,3,Travel_Frequently,1,49612,0,2,3,3,3,No,3,1,No
1152,25,Male,Divorced,Customer Support,Support Associate,High School,2022-04-17,3,Travel_Rarely,9,40024,1,0,4,3,2,Yes,4,4,No
1153,39,Male,Single,Operations,Logistics Coordinator,High School,2019-12-03,6,Travel_Frequently,1,77548,1,2,3,4,3,No,3,0,No
1154,34,Female,Divorced,Marketing,Content Specialist,High School,2024-05-05,1,Travel_Rarely,1,69176,0,2,4,4,3,No,5,1,No
1155,33,Female,Divorced,Operations,Operations Associate,Bachelor's,2024-05-18,1,Travel_Rarely,6,32792,1,2,4,3,3,No,2,2,No
1156,35,Female,Single,Finance,Finance Manager,Master's,2025-09-10,0,Travel_Rarely,1,79412,0,1,3,2,3,No,3,6,No
1157,41,Male,Single,Engineering,QA Engineer,High School,2020-08-22,5,Non-Travel,1,118439,5,4,3,3,4,No,3,2,No
1158,37,Female,Single,Human Resources,HR Associate,Master's,2024-02-18,1,Non-Travel,3,32939,0,1,3,2,2,No,4,0,Yes
1159,29,Male,Divorced,Operations,Operations Manager,High School,2017-03-28,8,Travel_Frequently,24,63000,4,3,3,3,4,No,4,3,No
1160,40,Male,Married,Operations,Logistics Coordinator,High School,2024-05-16,1,Non-Travel,21,58531,1,3,3,1,4,No,4,2,No
1161,30,Male,Single,Sales,Sales Executive,High School,2024-01-13,1,Non-Travel,5,43959,1,1,3,3,3,No,3,2,No
1162,25,Male,Single,Finance,Financial Analyst,Bachelor's,2020-11-17,5,Travel_Rarely,1,51571,5,3,3,3,2,Yes,2,1,Yes
1163,30,Female,Single,Engineering,Engineering Manager,High School,2023-09-19,2,Travel_Rarely,25,143116,1,1,3,3,2,No,3,2,No
1164,40,Female,Single,Sales,Sales Executive,Bachelor's,2021-05-13,4,Travel_Rarely,12,47457,4,1,1,4,4,Yes,4,3,No
1165,25,Female,Married,Engineering,Software Engineer,Bachelor's,2020-03-02,5,Non-Travel,2,71039,4,0,2,3,4,No,4,1,No
1166,37,Male,Single,Sales,Sales Executive,Bachelor's,2024-12-17,1,Travel_Rarely,2,41204,0,1,3,4,2,No,4,3,No
1167,38,Male,Married,Customer Support,Support Associate,PhD,2024-02-26,1,Travel_Rarely,2,27504,1,3,3,2,4,No,3,3,No
1168,47,Female,Single,Human Resources,HR Manager,Bachelor's,2023-01-06,2,Travel_Rarely,10,53276,0,1,1,1,3,Yes,4,3,No
1169,51,Male,Single,Engineering,Engineering Manager,Master's,2023-03-30,2,Travel_Rarely,3,144288,2,0,3,3,1,No,3,0,No
1170,34,Female,Married,Customer Support,Support Team Lead,Bachelor's,2011-04-21,14,Non-Travel,3,67313,1,2,1,3,4,No,3,3,No
1171,35,Male,Single,Sales,Sales Executive,Bachelor's,2025-09-28,0,Travel_Frequently,1,41780,0,2,4,3,1,No,2,3,No
1172,40,Male,Single,Human Resources,HR Manager,Bachelor's,2023-01-24,2,Travel_Rarely,8,50724,2,3,2,2,3,No,2,0,No
1173,23,Male,Single,Operations,Logistics Coordinator,Bachelor's,2024-04-17,1,Non-Travel,5,58962,1,4,2,3,2,Yes,1,1,No
1174,48,Male,Married,Sales,Sales Manager,Master's,2020-01-21,5,Travel_Rarely,1,70505,1,1,3,3,2,No,3,5,No
1175,31,Male,Married,Engineering,QA Engineer,High School,2024-01-26,1,Non-Travel,7,109644,0,6,3,2,4,No,5,1,Yes
1176,31,Male,Divorced,Engineering,Senior Engineer,Master's,2023-07-20,2,Travel_Frequently,13,78325,0,2,4,3,3,No,3,3,No
1177,37,Male,Married,Sales,Account Manager,Bachelor's,2025-04-28,0,Travel_Rarely,5,64848,0,3,4,3,3,No,3,2,No
1178,46,Female,Married,Operations,Operations Associate,PhD,2025-07-13,0,Travel_Frequently,3,32554,0,5,2,4,2,No,3,0,Yes
1179,30,Female,Married,Engineering,Software Engineer,Bachelor's,2024-06-07,1,Non-Travel,1,59877,1,0,4,2,2,Yes,4,1,No
1180,35,Male,Divorced,Sales,Account Manager,Master's,2019-07-19,6,Non-Travel,14,78572,0,3,2,3,3,No,2,6,No
1181,21,Female,Married,Engineering,QA Engineer,Bachelor's,2024-05-03,1,Travel_Rarely,14,103324,1,4,3,2,4,No,5,1,No
1182,25,Female,Married,Sales,Account Manager,Bachelor's,2020-09-18,5,Non-Travel,7,90386,1,4,3,3,4,Yes,3,3,Yes
1183,35,Female,Married,Engineering,Engineering Manager,Bachelor's,2020-11-19,5,Travel_Rarely,12,152182,0,0,4,3,4,No,3,2,No
1184,42,Female,Single,Human Resources,HR Associate,Bachelor's,2022-11-04,3,Travel_Rarely,27,39264,0,3,3,4,3,No,3,4,No
1185,40,Female,Single,Human Resources,Recruiter,Master's,2018-03-14,7,Travel_Frequently,1,63168,1,3,3,2,3,No,3,3,No
1186,35,Male,Single,Engineering,Software Engineer,Bachelor's,2023-04-13,2,Non-Travel,1,66839,2,3,1,3,3,Yes,2,1,No
1187,37,Male,Single,Sales,Account Manager,Bachelor's,2023-05-18,2,Travel_Rarely,4,69107,0,2,2,4,4,Yes,2,2,No
1188,21,Female,Married,Operations,Logistics Coordinator,Master's,2024-03-20,1,Travel_Rarely,1,58766,1,2,3,3,4,No,3,0,No
1189,43,Male,Single,Engineering,Engineering Manager,Bachelor's,2024-12-30,1,Non-Travel,7,130798,1,5,3,4,3,Yes,3,1,Yes
1190,24,Male,Married,Marketing,Marketing Manager,High School,2023-03-29,2,Travel_Rarely,4,50686,2,0,4,3,2,No,2,1,Yes
1191,33,Female,Single,Engineering,Software Engineer,Bachelor's,2025-08-08,0,Travel_Rarely,5,61782,0,2,3,3,4,No,4,2,No
1192,31,Female,Married,Sales,Sales Manager,Bachelor's,2024-08-20,1,Travel_Rarely,15,54638,1,2,4,4,3,No,3,3,No
1193,22,Female,Single,Customer Support,Support Associate,Master's,2023-07-21,2,Travel_Rarely,3,32538,0,0,4,3,4,No,3,1,No
1194,32,Female,Single,Engineering,Software Engineer,Master's,2013-04-14,12,Travel_Rarely,3,91167,0,1,1,4,3,Yes,3,6,No
1195,42,Female,Married,Finance,Financial Analyst,High School,2023-10-05,2,Travel_Rarely,1,41338,1,2,3,1,4,Yes,3,3,No
1196,26,Male,Single,Customer Support,Support Team Lead,Bachelor's,2025-04-17,0,Travel_Rarely,20,41510,0,1,3,3,4,Yes,4,4,No
1197,23,Male,Married,Sales,Account Manager,Bachelor's,2025-01-26,0,Travel_Rarely,28,73851,0,2,3,3,4,No,3,1,No
1198,21,Male,Married,Finance,Financial Analyst,Master's,2024-04-22,1,Travel_Rarely,7,47742,1,3,4,1,4,Yes,3,1,No
1199,42,Male,Married,Sales,Sales Manager,Bachelor's,2025-04-09,0,Non-Travel,13,50468,0,2,2,3,1,No,5,1,No
1200,36,Male,Single,Operations,Logistics Coordinator,Bachelor's,2023-04-17,2,Travel_Rarely,6,59062,0,1,2,1,3,No,4,3,No
