EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,HireDate,TenureYears,BusinessTravel,DistanceFromHomeKM,MonthlyIncome,YearsSinceLastPromotion,NumCompaniesWorked,WorkLifeBalance,EnvironmentSatisfaction,JobSatisfaction,OverTime,PerformanceRating,TrainingTimesLastYear,Attrition,SegmentLabel,AttritionRiskScore,RiskCategory
498,41,Male,Married,Engineering,QA Engineer,Bachelor's,2020-05-09,5,Travel_Frequently,12,109300,0,1,3,4,4,Yes,3,2,No,Stable Core,0.3539046005410639,Medium
499,30,Male,Single,Engineering,QA Engineer,Master's,2024-08-25,1,Travel_Rarely,1,113586,0,2,3,2,1,No,4,4,No,High Performer / Flight Risk,0.3905971352691347,Medium
500,25,Male,Single,Operations,Logistics Coordinator,Master's,2023-07-21,2,Travel_Frequently,1,68340,1,3,1,4,3,No,1,1,Yes,Disengaged,,
501,36,Male,Married,Marketing,Content Specialist,High School,2024-05-28,1,Travel_Rarely,10,65656,0,0,1,3,4,Yes,3,0,No,Disengaged,0.3345780107968114,Medium
502,41,Female,Married,Operations,Operations Associate,Bachelor's,2023-06-28,2,Travel_Rarely,12,38905,1,4,2,4,2,No,3,2,Yes,High Performer / Flight Risk,,
503,21,Female,Married,Engineering,Software Engineer,Master's,2025-05-07,0,Non-Travel,2,62218,0,3,4,3,3,No,2,0,No,Early-Career Builder,0.3011439074674632,Medium
504,48,Male,Married,Customer Support,Support Team Lead,Bachelor's,2023-12-31,2,Travel_Rarely,7,44993,0,1,4,3,1,Yes,3,4,Yes,High Performer / Flight Risk,,
505,53,Male,Single,Engineering,Software Engineer,High School,2025-06-05,0,Travel_Rarely,10,55897,0,2,3,4,3,No,4,3,No,Early-Career Builder,0.3248388296575715,Medium
506,26,Female,Married,Engineering,Software Engineer,Master's,2025-07-25,0,Travel_Frequently,5,55678,0,5,4,2,3,Yes,4,4,Yes,Early-Career Builder,,
507,40,Female,Single,Operations,Operations Associate,Bachelor's,2020-10-23,5,Travel_Rarely,7,37068,3,2,4,3,4,Yes,3,1,Yes,Early-Career Builder,,
508,26,Female,Married,Finance,Financial Analyst,Master's,2020-12-15,5,Non-Travel,7,45012,2,1,4,4,1,No,2,2,Yes,High Performer / Flight Risk,,
509,36,Male,Married,Sales,Account Manager,Bachelor's,2024-06-13,1,Travel_Frequently,21,77702,1,2,1,1,3,No,3,2,No,Disengaged,0.3868949668908724,Medium
510,33,Female,Married,Finance,Financial Analyst,Master's,2021-08-10,4,Travel_Rarely,3,46554,1,1,4,2,3,Yes,4,3,Yes,Early-Career Builder,,
511,34,Male,Single,Sales,Sales Manager,Bachelor's,2023-05-30,2,Non-Travel,3,58683,2,3,4,2,3,No,3,2,No,Early-Career Builder,0.3748885837308922,Medium
512,28,Male,Divorced,Customer Support,Support Team Lead,Bachelor's,2025-07-02,0,Non-Travel,5,44907,0,0,3,3,4,Yes,5,1,No,Early-Career Builder,0.3993290488571409,Medium
513,40,Male,Married,Marketing,Marketing Associate,Master's,2005-06-30,20,Non-Travel,23,65080,0,3,3,4,3,No,3,5,No,Stable Core,0.1409662256262684,Low
514,21,Male,Married,Finance,Finance Manager,Bachelor's,2024-04-18,1,Non-Travel,1,82405,1,2,4,3,4,No,4,1,No,Early-Career Builder,0.2562950995936425,Low
515,49,Male,Married,Sales,Account Manager,Bachelor's,2021-08-12,4,Travel_Frequently,12,72226,4,0,2,1,4,Yes,2,3,No,Disengaged,0.2813050841806814,Low
516,21,Male,Single,Engineering,Engineering Manager,Master's,2025-03-15,0,Travel_Frequently,2,120812,0,2,3,2,3,No,3,4,No,Early-Career Builder,0.3716099861069553,Medium
517,33,Male,Single,Human Resources,HR Associate,High School,2024-08-08,1,Travel_Rarely,17,38357,1,1,2,3,3,Yes,3,4,Yes,Disengaged,,
518,47,Male,Single,Marketing,Marketing Manager,Bachelor's,2018-12-13,7,Non-Travel,10,70967,1,1,2,3,2,No,3,3,No,High Performer / Flight Risk,0.2409579702281652,Low
519,38,Male,Married,Sales,Sales Executive,Bachelor's,2025-12-13,0,Non-Travel,3,37541,0,1,3,4,3,No,2,3,No,Early-Career Builder,0.2746316482570576,Low
520,36,Male,Divorced,Marketing,Content Specialist,Bachelor's,2014-06-15,11,Travel_Rarely,7,95555,1,0,3,4,4,Yes,3,5,No,Stable Core,0.1440429155805657,Low
521,29,Male,Single,Engineering,Senior Engineer,Bachelor's,2024-08-26,1,Non-Travel,11,76978,1,3,4,3,2,No,3,2,No,High Performer / Flight Risk,0.3589081975476387,Medium
522,39,Male,Single,Engineering,Engineering Manager,Bachelor's,2024-11-24,1,Non-Travel,1,131754,0,2,3,4,4,Yes,3,3,No,Stable Core,0.4575769182751296,Medium
523,49,Male,Married,Sales,Sales Manager,High School,2024-04-26,1,Travel_Rarely,2,55484,0,3,4,2,4,Yes,3,3,Yes,Early-Career Builder,,
524,35,Male,Single,Finance,Financial Analyst,Bachelor's,2025-02-15,0,Travel_Rarely,10,38665,0,3,3,4,3,No,3,4,No,Early-Career Builder,0.3476412620063555,Medium
525,27,Female,Married,Sales,Sales Executive,Master's,2025-04-27,0,Non-Travel,1,39284,0,0,3,2,1,Yes,2,2,Yes,High Performer / Flight Risk,,
526,52,Male,Married,Engineering,Software Engineer,Bachelor's,2022-07-01,3,Travel_Rarely,4,71028,0,3,3,1,1,Yes,3,2,No,High Performer / Flight Risk,0.4188226901321273,Medium
527,21,Female,Single,Operations,Logistics Coordinator,High School,2024-07-14,1,Travel_Frequently,1,55965,1,2,3,3,2,No,3,2,No,High Performer / Flight Risk,0.3285055523544715,Medium
528,30,Male,Married,Sales,Sales Manager,Master's,2023-07-07,2,Travel_Rarely,2,60778,0,3,3,2,3,No,3,4,No,Early-Career Builder,0.3642812296475473,Medium
529,24,Male,Single,Engineering,Software Engineer,Bachelor's,2025-10-13,0,Travel_Frequently,4,64169,0,3,4,2,1,No,3,1,Yes,High Performer / Flight Risk,,
530,25,Female,Single,Customer Support,Support Team Lead,High School,2020-05-31,5,Travel_Frequently,21,46980,5,1,3,3,4,No,4,0,No,Early-Career Builder,0.4214118528728415,Medium
531,25,Male,Divorced,Human Resources,HR Manager,Master's,2022-05-30,3,Travel_Rarely,14,53279,0,4,2,4,2,No,1,1,No,Disengaged,0.3479859633793213,Medium
532,36,Male,Married,Sales,Account Manager,Master's,2025-04-30,0,Non-Travel,8,66866,0,2,3,4,3,No,4,0,No,Early-Career Builder,0.3380466864364807,Medium
533,30,Male,Single,Operations,Operations Associate,Bachelor's,2024-06-19,1,Travel_Rarely,33,36928,1,2,3,3,3,No,4,0,No,Early-Career Builder,0.3604839057145487,Medium
534,27,Male,Single,Finance,Finance Manager,Master's,2024-01-11,1,Travel_Frequently,8,84130,1,3,4,2,4,No,3,2,No,Early-Career Builder,0.2684861190130413,Low
535,24,Female,Single,Engineering,Software Engineer,Bachelor's,2022-05-03,3,Travel_Rarely,22,67487,2,3,3,2,3,No,3,4,No,Early-Career Builder,0.337438767286764,Medium
536,37,Female,Married,Human Resources,HR Associate,Bachelor's,2016-04-19,9,Travel_Rarely,2,51383,0,3,2,3,3,Yes,5,2,No,Stable Core,0.2267000008061909,Low
537,32,Male,Single,Customer Support,Support Team Lead,Bachelor's,2024-03-10,1,Travel_Rarely,7,48451,1,3,2,3,3,Yes,4,2,Yes,Disengaged,,
538,34,Male,Single,Human Resources,HR Associate,Bachelor's,2021-12-16,4,Travel_Rarely,5,35638,1,2,2,4,1,No,4,1,No,High Performer / Flight Risk,0.376924253341565,Medium
539,31,Female,Divorced,Engineering,QA Engineer,Master's,2018-05-19,7,Non-Travel,4,111422,3,3,3,1,3,No,4,3,No,Stable Core,0.1999025182222567,Low
540,37,Female,Divorced,Sales,Sales Executive,PhD,2022-09-27,3,Non-Travel,23,49165,0,1,3,4,3,Yes,5,3,No,Early-Career Builder,0.3656747375301244,Medium
541,42,Female,Married,Engineering,Senior Engineer,Master's,2025-04-20,0,Non-Travel,22,78192,0,2,3,4,4,Yes,3,2,No,Early-Career Builder,0.3768274714425748,Medium
542,21,Female,Single,Engineering,Engineering Manager,Bachelor's,2024-06-17,1,Travel_Frequently,4,132040,0,3,4,3,3,No,3,3,No,Stable Core,0.2704367392485013,Low
543,27,Male,Single,Sales,Account Manager,Bachelor's,2023-03-23,2,Travel_Rarely,7,68965,0,0,3,3,2,No,3,3,No,High Performer / Flight Risk,0.4562570361271724,Medium
544,31,Female,Single,Human Resources,HR Manager,High School,2025-04-24,0,Non-Travel,1,40088,0,3,3,1,4,No,3,1,No,Early-Career Builder,0.3389998335782586,Medium
545,31,Female,Married,Marketing,Marketing Associate,High School,2022-08-23,3,Travel_Rarely,3,47379,0,1,3,3,4,Yes,4,2,No,Early-Career Builder,0.5635891598835678,Medium
546,37,Male,Single,Engineering,QA Engineer,High School,2020-03-03,5,Travel_Rarely,6,117069,3,6,3,1,4,No,4,0,No,Stable Core,0.3300386078805485,Medium
547,36,Male,Single,Engineering,Senior Engineer,Master's,2009-09-13,16,Travel_Rarely,41,116112,1,3,3,4,1,No,3,3,No,Stable Core,0.1939533439709476,Low
548,37,Male,Single,Sales,Account Manager,Bachelor's,2019-09-16,6,Non-Travel,18,76485,1,1,3,3,1,No,3,1,Yes,High Performer / Flight Risk,,
549,31,Male,Married,Customer Support,Support Associate,Master's,2017-03-29,8,Non-Travel,3,42966,8,2,1,2,2,Yes,3,3,Yes,Disengaged,,
550,33,Male,Married,Sales,Sales Executive,High School,2024-01-06,1,Travel_Rarely,1,45922,1,5,3,4,1,No,3,1,No,High Performer / Flight Risk,0.4069942395928814,Medium
551,24,Female,Married,Sales,Sales Executive,Bachelor's,2024-08-13,1,Non-Travel,1,43161,1,2,3,3,2,No,3,3,No,High Performer / Flight Risk,0.3074021969787721,Medium
552,32,Male,Single,Finance,Financial Analyst,Bachelor's,2021-08-11,4,Travel_Rarely,1,50124,1,1,4,3,3,No,4,2,No,Early-Career Builder,0.3895737679938037,Medium
553,35,Female,Single,Engineering,Engineering Manager,PhD,2015-07-22,10,Non-Travel,16,164100,0,3,2,3,4,No,4,3,No,Stable Core,0.1776684028687574,Low
554,42,Male,Married,Operations,Logistics Coordinator,Bachelor's,2024-11-11,1,Travel_Frequently,5,68813,0,3,2,3,4,No,3,4,No,Disengaged,0.2207265700230429,Low
555,37,Male,Single,Sales,Sales Executive,Master's,2018-10-05,7,Travel_Frequently,2,56043,4,1,4,3,4,No,4,2,No,Early-Career Builder,0.1922285810814591,Low
556,25,Female,Divorced,Sales,Sales Executive,Bachelor's,2025-07-27,0,Non-Travel,31,36229,0,4,2,1,2,Yes,5,0,Yes,High Performer / Flight Risk,,
557,37,Female,Married,Customer Support,Support Associate,PhD,2025-11-30,0,Non-Travel,4,33677,0,2,3,4,1,No,4,4,No,High Performer / Flight Risk,0.340962249826636,Medium
558,36,Male,Single,Finance,Accountant,Bachelor's,2023-11-03,2,Travel_Rarely,2,59975,0,0,3,2,3,No,3,4,Yes,Early-Career Builder,,
559,40,Female,Single,Marketing,Content Specialist,Master's,2010-09-14,15,Non-Travel,6,107253,1,4,3,3,3,No,3,3,No,Stable Core,0.1156835218431541,Low
560,21,Male,Married,Operations,Operations Manager,Bachelor's,2024-09-23,1,Travel_Rarely,12,47874,1,2,3,2,1,No,3,1,No,High Performer / Flight Risk,0.3362169575750035,Medium
561,49,Male,Single,Sales,Sales Executive,Bachelor's,2016-10-06,9,Travel_Rarely,2,45740,4,1,4,3,3,No,4,2,No,Stable Core,0.1234996861520323,Low
562,26,Female,Single,Sales,Sales Manager,Bachelor's,2022-10-03,3,Non-Travel,5,69583,3,2,4,2,3,No,1,2,No,Early-Career Builder,0.3763142780411275,Medium
563,35,Female,Married,Customer Support,Support Associate,High School,2024-01-29,1,Non-Travel,1,29394,0,2,4,2,3,Yes,3,3,No,Early-Career Builder,0.4770833985784583,Medium
564,36,Female,Married,Sales,Sales Manager,Master's,2021-05-19,4,Non-Travel,5,75315,0,3,2,2,4,No,4,5,No,Disengaged,0.3085665556125306,Medium
565,21,Male,Married,Operations,Operations Manager,High School,2024-07-10,1,Travel_Frequently,12,45752,1,1,3,4,1,No,4,4,No,High Performer / Flight Risk,0.3094945351037508,Medium
566,25,Female,Married,Human Resources,Recruiter,Bachelor's,2025-03-19,0,Non-Travel,1,61247,0,1,2,2,3,No,2,1,No,Disengaged,0.3783343970426644,Medium
567,30,Female,Married,Operations,Logistics Coordinator,Bachelor's,2023-11-03,2,Travel_Rarely,6,58006,1,0,1,1,2,No,3,5,No,Disengaged,0.5098235438262477,Medium
568,30,Male,Single,Operations,Operations Associate,Master's,2020-06-17,5,Travel_Rarely,4,39454,1,2,4,2,4,Yes,2,3,Yes,Early-Career Builder,,
569,31,Female,Married,Finance,Financial Analyst,Master's,2023-08-06,2,Travel_Rarely,5,49123,1,2,4,1,2,No,4,4,Yes,High Performer / Flight Risk,,
570,30,Female,Married,Engineering,Software Engineer,Bachelor's,2025-11-13,0,Non-Travel,1,68298,0,1,2,2,2,No,4,3,Yes,High Performer / Flight Risk,,
571,43,Male,Single,Operations,Operations Associate,Master's,2008-08-29,17,Travel_Rarely,6,64216,2,5,1,3,4,Yes,5,5,No,Stable Core,0.3058337400204697,Medium
572,40,Male,Single,Finance,Finance Manager,PhD,2025-04-29,0,Travel_Frequently,14,79010,0,0,3,4,4,No,4,6,No,Early-Career Builder,0.3169869827032266,Medium
573,39,Female,Married,Sales,Sales Executive,Master's,2025-03-10,0,Travel_Rarely,3,46353,0,1,4,1,3,No,3,1,Yes,Early-Career Builder,,
574,29,Male,Married,Finance,Accountant,Bachelor's,2024-07-15,1,Travel_Rarely,6,63092,0,5,4,3,4,Yes,3,2,No,Early-Career Builder,0.3678732792252444,Medium
575,44,Male,Divorced,Sales,Sales Manager,Master's,2023-05-06,2,Non-Travel,14,54179,1,4,2,3,3,Yes,4,3,No,Disengaged,0.3355572963284593,Medium
576,32,Female,Single,Operations,Operations Associate,Bachelor's,2018-07-30,7,Travel_Frequently,40,44459,5,2,2,3,1,No,2,1,No,High Performer / Flight Risk,0.2785379325348638,Low
577,37,Female,Married,Sales,Sales Executive,Bachelor's,2025-12-14,0,Travel_Frequently,8,41827,0,3,1,2,4,No,5,0,Yes,Disengaged,,
578,36,Male,Divorced,Engineering,Engineering Manager,Master's,2025-05-22,0,Non-Travel,10,110282,0,2,3,3,4,No,3,1,No,Early-Career Builder,0.2435098786297808,Low
579,22,Female,Single,Marketing,Marketing Associate,Bachelor's,2023-03-06,2,Travel_Rarely,3,42421,1,3,2,4,4,Yes,3,3,No,Disengaged,0.5381869638846499,Medium
580,34,Female,Married,Finance,Accountant,Master's,2025-06-06,0,Travel_Rarely,1,58738,0,2,4,3,2,Yes,3,0,No,High Performer / Flight Risk,0.4538290282034851,Medium
581,42,Female,Divorced,Engineering,Senior Engineer,Master's,2025-08-23,0,Travel_Rarely,8,77285,0,1,3,2,2,No,4,0,No,High Performer / Flight Risk,0.4364295230784777,Medium
582,21,Male,Married,Sales,Sales Manager,High School,2024-04-29,1,Travel_Rarely,1,54793,1,1,3,3,1,No,2,2,No,High Performer / Flight Risk,0.2825651188847662,Low
583,24,Male,Married,Marketing,Marketing Associate,Bachelor's,2024-05-05,1,Non-Travel,2,40236,1,5,2,4,2,No,4,1,No,High Performer / Flight Risk,0.39800502262768,Medium
584,30,Male,Single,Customer Support,Support Associate,Bachelor's,2019-11-20,6,Non-Travel,1,40222,0,1,4,1,3,No,2,1,No,Early-Career Builder,0.3215012879311544,Medium
585,29,Female,Divorced,Engineering,Senior Engineer,Master's,2024-02-21,1,Non-Travel,3,84969,1,3,2,4,2,No,4,2,No,High Performer / Flight Risk,0.3538654849333694,Medium
586,28,Female,Married,Finance,Accountant,Bachelor's,2023-08-31,2,Travel_Frequently,4,60890,2,1,3,2,4,Yes,2,2,No,Early-Career Builder,0.4265057910629626,Medium
587,31,Male,Single,Marketing,Marketing Associate,High School,2025-09-05,0,Travel_Rarely,8,37594,0,6,3,3,3,No,3,1,No,Early-Career Builder,0.3431607969784899,Medium
588,39,Male,Divorced,Engineering,Software Engineer,Bachelor's,2017-07-04,8,Travel_Rarely,6,76173,0,5,3,4,4,No,5,2,No,Stable Core,0.1580714118841804,Low
589,27,Male,Single,Operations,Operations Associate,Master's,2018-11-05,7,Non-Travel,6,42938,0,3,2,3,4,No,3,0,No,Disengaged,0.2349660320975221,Low
590,36,Male,Single,Human Resources,HR Manager,Bachelor's,2023-01-25,2,Travel_Rarely,3,51098,0,0,3,2,3,Yes,3,4,No,Early-Career Builder,0.5227480421227483,Medium
591,34,Male,Single,Customer Support,Support Associate,Bachelor's,2015-06-22,10,Travel_Rarely,2,50924,1,4,3,4,4,No,3,4,No,Stable Core,0.2094274286280943,Low
592,40,Male,Single,Sales,Sales Executive,Master's,2024-05-20,1,Non-Travel,4,40404,1,3,4,3,1,No,3,3,No,High Performer / Flight Risk,0.3328463627378247,Medium
593,28,Male,Married,Sales,Account Manager,High School,2022-01-16,3,Non-Travel,1,70748,1,1,1,2,4,No,3,1,No,Disengaged,0.370886688156956,Medium
594,32,Male,Single,Human Resources,HR Associate,Master's,2024-08-12,1,Travel_Rarely,8,40969,0,2,2,2,2,No,4,6,Yes,High Performer / Flight Risk,,
595,31,Female,Married,Engineering,Engineering Manager,Bachelor's,2025-10-30,0,Travel_Rarely,4,111525,0,0,3,3,3,No,3,1,No,Early-Career Builder,0.3120774455260037,Medium
596,40,Male,Married,Engineering,QA Engineer,Bachelor's,2025-07-17,0,Travel_Rarely,14,102937,0,4,4,3,2,No,3,4,No,High Performer / Flight Risk,0.3403977987720712,Medium
597,28,Male,Married,Operations,Operations Associate,Master's,2022-09-28,3,Non-Travel,1,44991,2,1,3,3,1,Yes,3,2,No,High Performer / Flight Risk,0.5091733484710841,Medium
598,33,Female,Married,Customer Support,Support Associate,Bachelor's,2021-07-25,4,Non-Travel,11,39768,1,3,4,3,4,No,3,3,No,Early-Career Builder,0.3116404281186899,Medium
599,30,Male,Divorced,Marketing,Marketing Manager,Bachelor's,2023-08-21,2,Travel_Rarely,1,55489,2,2,3,2,3,Yes,3,0,No,Early-Career Builder,0.5161097813630915,Medium
600,32,Male,Married,Sales,Sales Manager,High School,2023-06-21,2,Travel_Rarely,2,54478,2,2,4,3,4,Yes,3,1,No,Early-Career Builder,0.4743593769264224,Medium
601,28,Male,Divorced,Marketing,Content Specialist,Master's,2023-11-03,2,Travel_Frequently,14,80531,0,2,4,2,3,Yes,3,2,No,Early-Career Builder,0.4287803288973671,Medium
602,22,Female,Single,Operations,Operations Manager,Bachelor's,2023-04-13,2,Travel_Rarely,7,46223,2,3,4,4,1,No,2,0,No,High Performer / Flight Risk,0.4147009027688512,Medium
603,31,Male,Divorced,Engineering,QA Engineer,Master's,2025-02-02,0,Travel_Rarely,11,100971,0,1,3,4,4,Yes,3,2,No,Early-Career Builder,0.3552014789727677,Medium
604,24,Male,Single,Customer Support,Support Associate,Bachelor's,2024-11-18,1,Non-Travel,6,31474,0,4,2,3,1,Yes,3,2,No,High Performer / Flight Risk,0.5458334906227817,Medium
605,40,Male,Single,Customer Support,Support Associate,Bachelor's,2025-03-31,0,Non-Travel,3,34045,0,3,3,3,3,Yes,3,3,Yes,Early-Career Builder,,
606,34,Male,Married,Customer Support,Support Team Lead,Bachelor's,2025-12-02,0,Travel_Rarely,4,42629,0,3,3,3,3,No,3,6,Yes,Early-Career Builder,,
607,25,Male,Married,Finance,Financial Analyst,Master's,2024-02-28,1,Travel_Frequently,12,43640,0,5,3,2,2,No,3,0,Yes,High Performer / Flight Risk,,
608,28,Male,Divorced,Customer Support,Support Team Lead,PhD,2025-05-19,0,Travel_Rarely,20,48492,0,5,4,3,4,No,4,3,No,Early-Career Builder,0.3194532687089231,Medium
609,35,Female,Divorced,Customer Support,Support Associate,High School,2024-06-30,1,Travel_Rarely,1,29728,0,2,2,4,3,No,4,0,No,Disengaged,0.2416733782620118,Low
610,36,Male,Married,Marketing,Marketing Associate,Master's,2024-06-25,1,Travel_Rarely,5,38292,0,2,1,4,4,No,3,2,No,Disengaged,0.4731178444573155,Medium
611,38,Male,Married,Marketing,Marketing Manager,Bachelor's,2015-10-21,10,Travel_Rarely,6,78912,9,3,4,2,3,No,3,3,No,Stable Core,0.1149420257312792,Low
612,42,Male,Married,Human Resources,HR Associate,Bachelor's,2014-03-04,11,Travel_Frequently,1,48199,3,3,3,3,3,Yes,4,2,No,Stable Core,0.2200489257436579,Low
613,21,Female,Married,Engineering,Engineering Manager,Bachelor's,2025-06-14,0,Travel_Rarely,1,124189,0,2,3,3,2,No,5,2,No,High Performer / Flight Risk,0.2710761948511928,Low
614,39,Male,Married,Operations,Logistics Coordinator,High School,2025-03-31,0,Non-Travel,9,56898,0,2,3,3,3,No,3,3,No,Early-Career Builder,0.3193131829169373,Medium
615,34,Male,Married,Operations,Operations Associate,Master's,2021-06-23,4,Travel_Rarely,28,38664,1,4,3,3,2,No,3,3,Yes,High Performer / Flight Risk,,
616,32,Male,Married,Sales,Account Manager,Master's,2018-09-05,7,Travel_Rarely,3,91633,1,1,3,3,4,Yes,2,4,No,Stable Core,0.2589469611676989,Low
617,41,Male,Married,Finance,Accountant,Master's,2017-04-12,8,Non-Travel,13,72753,0,3,4,4,2,No,3,5,No,Stable Core,0.1837075279244598,Low
618,30,Male,Married,Operations,Operations Manager,High School,2024-07-18,1,Travel_Rarely,8,42036,0,2,2,1,3,No,5,4,No,Disengaged,0.3895555711079199,Medium
619,26,Female,Single,Sales,Sales Manager,Master's,2025-01-20,0,Travel_Frequently,4,55011,0,2,3,1,3,Yes,5,4,Yes,Early-Career Builder,,
620,33,Male,Single,Marketing,Marketing Manager,Bachelor's,2022-04-29,3,Non-Travel,2,65275,1,1,2,1,3,No,3,5,No,Disengaged,0.3361314292393348,Medium
621,21,Male,Married,Operations,Logistics Coordinator,Master's,2024-11-06,1,Travel_Rarely,4,48392,0,3,3,3,4,No,3,0,No,Early-Career Builder,0.3332534764152696,Medium
622,35,Female,Married,Finance,Financial Analyst,Master's,2025-11-14,0,Non-Travel,1,40808,0,2,4,2,3,No,2,3,No,Early-Career Builder,0.3286370280066968,Medium
623,39,Female,Single,Sales,Sales Manager,Bachelor's,2024-11-09,1,Travel_Frequently,2,55875,0,1,2,3,2,No,3,1,No,High Performer / Flight Risk,0.4909948162359573,Medium
624,21,Male,Married,Finance,Accountant,Bachelor's,2024-10-24,1,Non-Travel,6,60843,1,0,4,3,4,Yes,5,0,No,Early-Career Builder,0.3956943681025642,Medium
625,36,Female,Married,Operations,Operations Associate,Bachelor's,2025-12-16,0,Travel_Rarely,1,40094,0,1,4,1,3,No,3,4,No,Early-Career Builder,0.3689889578939844,Medium
626,34,Male,Divorced,Finance,Finance Manager,Master's,2014-01-17,11,Travel_Rarely,5,111319,0,0,1,3,4,No,3,4,Yes,Stable Core,,
627,36,Male,Married,Sales,Sales Manager,Bachelor's,2021-06-18,4,Travel_Rarely,2,66514,1,0,2,4,4,No,5,1,No,Disengaged,0.2958033751593834,Low
628,40,Male,Married,Marketing,Marketing Associate,PhD,2024-02-01,1,Travel_Rarely,1,37716,0,2,2,3,2,No,3,1,Yes,High Performer / Flight Risk,,
629,40,Female,Single,Finance,Financial Analyst,Master's,2020-03-07,5,Travel_Rarely,9,44828,5,0,2,1,4,No,3,0,No,Disengaged,0.4004802064891035,Medium
630,25,Male,Single,Engineering,Software Engineer,Bachelor's,2025-08-23,0,Travel_Rarely,6,58284,0,5,1,3,4,No,3,1,No,Disengaged,0.5292802861984164,Medium
631,27,Female,Divorced,Sales,Account Manager,Bachelor's,2018-12-10,7,Travel_Rarely,4,80220,3,0,2,4,3,Yes,2,3,No,Stable Core,0.2402412714548763,Low
632,41,Male,Single,Human Resources,HR Associate,Bachelor's,2022-01-28,3,Non-Travel,11,41206,0,2,3,4,3,Yes,3,2,Yes,Early-Career Builder,,
633,45,Male,Single,Engineering,Senior Engineer,Master's,2023-04-25,2,Non-Travel,2,75185,2,2,4,3,2,No,4,4,No,High Performer / Flight Risk,0.2596982440592036,Low
